"index","assists","gamesPlayed","goals","playerBirthCity","playerBirthCountry","playerBirthDate","playerBirthStateProvince","playerDraftOverallPickNo","playerDraftRoundNo","playerDraftYear","playerFirstName","playerHeight","playerId","playerLastName","playerName","playerNationality","playerPositionCode","playerShootsCatches","playerTeamsPlayedFor","playerWeight","points","seasonId","cron_ts"
"89","0","19","0","Val D'or","CAN","1980-09-02","QC","108","4","1998","Dany","76","8467430","Sabourin","Dany Sabourin","CAN","G","L","PIT","204","0","20082009","2017-04-01 11:00:07"
"90","0","6","0","Denver","USA","1986-11-21","CO","85","3","2005","Ben","79","8471750","Bishop","Ben Bishop","USA","G","L","STL","216","0","20082009","2017-04-01 11:00:07"
"0","1","3","0","Laval","CAN","1988-08-07","QC","11","1","2006","Jonathan","72","8473541","Bernier","Jonathan Bernier","CAN","G","L","LAK","184","1","20092010","2017-04-01 11:00:07"
"1","0","1","0","Stockholm","SWE","1988-06-25",NULL,"46","2","2006","Jhonas","70","8473523","Enroth","Jhonas Enroth","SWE","G","L","BUF","175","0","20092010","2017-04-01 11:00:07"
"2","1","60","0","Helsinki","FIN","1978-02-13",NULL,NULL,NULL,NULL,"Niklas","74","8473404","Backstrom","Niklas Backstrom","FIN","G","L","MIN","192","1","20092010","2017-04-01 11:00:07"
"3","0","80","0","Montreal","CAN","1979-04-04","QC","4","1","1997","Roberto","75","8466141","Luongo","Roberto Luongo","CAN","G","L","VAN","217","0","20092010","2017-04-01 11:00:07"
"4","2","59","0","Felben Wellhausen","CHE","1982-02-12",NULL,NULL,NULL,NULL,"Jonas","74","8473972","Hiller","Jonas Hiller","CHE","G","R","ANA","191","2","20092010","2017-04-01 11:00:07"
"5","1","73","0","Are","SWE","1982-03-02",NULL,"205","7","2000","Henrik","73","8468685","Lundqvist","Henrik Lundqvist","SWE","G","L","NYR","188","1","20092010","2017-04-01 11:00:07"
"6","0","1","0","Magnitogorsk","RUS","1990-06-04",NULL,"150","5","2008","Alexander","72","8474708","Pechurskiy","Alexander Pechurskiy","RUS","G","L","PIT","187","0","20092010","2017-04-01 11:00:07"
"7","1","16","0","Banská Bystrica","SVK","1982-09-18",NULL,"63","2","2001","Peter","73","8469514","Budaj","Peter Budaj","SVK","G","L","COL","196","1","20092010","2017-04-01 11:00:07"
"8","0","75","0","East Lansing","USA","1980-07-17","MI","138","5","1999","Ryan","74","8468011","Miller","Ryan Miller","USA","G","L","BUF","168","0","20092010","2017-04-01 11:00:07"
"9","0","9","0","Blyth","CAN","1986-08-30","ON","38","2","2004","Justin","73","8471251","Peters","Justin Peters","CAN","G","L","CAR","210","0","20092010","2017-04-01 11:00:07"
"10","1","32","0","Samara","RUS","1988-04-27",NULL,"23","1","2006","Semyon","74","8473575","Varlamov","Semyon Varlamov","RUS","G","L","WSH","209","1","20092010","2017-04-01 11:00:07"
"11","0","17","0","Burnaby","CAN","1980-01-18","BC","66","3","1998","Jason","75","8467391","LaBarbera","Jason LaBarbera","CAN","G","L","PHX","232","0","20092010","2017-04-01 11:00:07"
"12","0","3","0","Calgary","CAN","1983-03-30","AB","211","7","2003","Mike","74","8470800","Brodeur","Mike Brodeur","CAN","G","L","OTT","185","0","20092010","2017-04-01 11:00:07"
"13","1","61","0","Vantaa","FIN","1983-08-29",NULL,NULL,NULL,NULL,"Antti","74","8474550","Niemi","Antti Niemi","FIN","G","L","CHI","215","1","20092010","2017-04-01 11:00:07"
"14","0","22","0","Belleville","CAN","1980-05-04","ON","135","5","1998","Andrew","73","8467453","Raycroft","Andrew Raycroft","CAN","G","L","VAN","180","0","20092010","2017-04-01 11:00:07"
"15","0","50","0","Simcoe","CAN","1969-10-12","ON",NULL,NULL,NULL,"Dwayne","73","8460806","Roloson","Dwayne Roloson","CAN","G","L","NYI","170","0","20092010","2017-04-01 11:00:07"
"16","0","37","0","Repentigny","CAN","1982-11-07","QC","8","1","2001","Pascal","74","8469461","Leclaire","Pascal Leclaire","CAN","G","L","OTT","202","0","20092010","2017-04-01 11:00:07"
"17","1","45","0","Woonsocket","USA","1977-01-02","RI","22","1","1995","Brian","74","8462052","Boucher","Brian Boucher","USA","G","L","PHI","200","1","20092010","2017-04-01 11:00:07"
"18","1","78","0","Milford","USA","1986-01-21","CT","72","3","2005","Jonathan","73","8471734","Quick","Jonathan Quick","USA","G","L","LAK","218","1","20092010","2017-04-01 11:00:07"
"19","0","2","0","Skellefteå","SWE","1981-07-24",NULL,NULL,NULL,NULL,"Johan","74","8475080","Backlund","Johan Backlund","SWE","G","L","PHI","198","0","20092010","2017-04-01 11:00:07"
"20","1","47","0","Leksand","SWE","1973-05-05",NULL,"218","9","1994","Johan","72","8460704","Hedberg","Johan Hedberg","SWE","G",,"ATL","190","1","20092010","2017-04-01 11:00:07"
"21","1","28","0","Toronto","CAN","1973-02-04","ON","188","8","1993","Manny","70","8459308","Legace","Manny Legace","CAN","G","L","CAR","200","1","20092010","2017-04-01 11:00:07"
"22","1","45","0","Anahim Lake","CAN","1987-08-16","BC","5","1","2005","Carey","75","8471679","Price","Carey Price","CAN","G","L","MTL","226","1","20092010","2017-04-01 11:00:07"
"23","0","35","0","Chandler","CAN","1978-01-09","QC","44","2","1996","Mathieu","73","8464999","Garon","Mathieu Garon","CAN","G","R","CBJ","198","0","20092010","2017-04-01 11:00:07"
"24","0","2","0","Ust-Kamenogorsk","KAZ","1986-05-07",NULL,"206","7","2004","Anton","71","8471418","Khudobin","Anton Khudobin","RUS","G","L","MIN","195","0","20092010","2017-04-01 11:00:07"
"25","0","35","0","Montreal","CAN","1977-05-16","QC","13","1","1995","Jean-Sebastien","73","8462044","Giguere","Jean-Sebastien Giguere","CAN","G","L","ANA, TOR","202","0","20092010","2017-04-01 11:00:07"
"26","0","43","0","Flint","USA","1974-04-15","MI","217","9","1994","Tim","71","8460703","Thomas","Tim Thomas","USA","G","L","BOS","201","0","20092010","2017-04-01 11:00:07"
"27","0","17","0","Fussen","DEU","1986-01-29",NULL,"94","3","2004","Thomas","73","8471306","Greiss","Thomas Greiss","DEU","G","L","SJS","228","0","20092010","2017-04-01 11:00:07"
"28","4","58","0","Savonlinna","FIN","1987-03-10",NULL,"21","1","2005","Tuukka","75","8471695","Rask","Tuukka Rask","FIN","G","L","BOS","176","4","20092010","2017-04-01 11:00:07"
"29","1","8","0","Winthrop","USA","1981-09-19","MA","1","1","2000","Rick","72","8468481","DiPietro","Rick DiPietro","USA","G","R","NYI","185","1","20092010","2017-04-01 11:00:07"
"30","1","12","0","Helsinki","FIN","1983-11-16",NULL,"2","1","2002","Kari","76","8470140","Lehtonen","Kari Lehtonen","FIN","G","L","DAL","190","1","20092010","2017-04-01 11:00:07"
"31","0","20","0","London","CAN","1983-05-23","ON","176","6","2002","Curtis","75","8470147","McElhinney","Curtis McElhinney","CAN","G","L","CGY, ANA","200","0","20092010","2017-04-01 11:00:07"
"32","1","42","0","Kladno","CZE","1987-08-31",NULL,"41","2","2005","Ondrej","75","8471715","Pavelec","Ondrej Pavelec","CZE","G","L","ATL","215","1","20092010","2017-04-01 11:00:07"
"33","1","29","0","Hamilton","CAN","1982-09-28","ON","99","4","2001","Ray","74","8469548","Emery","Ray Emery","CAN","G","L","PHI","196","1","20092010","2017-04-01 11:00:07"
"34","1","59","0","Newmarket","CAN","1985-04-09","ON","291","9","2003","Brian","74","8470880","Elliott","Brian Elliott","CAN","G","L","OTT","209","1","20092010","2017-04-01 11:00:07"
"35","0","23","0","Des Moines","USA","1977-07-23","IA","215","8","1997","Scott","74","8466339","Clemmensen","Scott Clemmensen","USA","G","L","FLA","200","0","20092010","2017-04-01 11:00:07"
"36","1","29","0","Lac St. Charles","CAN","1977-08-15","QC","16","1","1995","Martin","74","8462047","Biron","Martin Biron","CAN","G","L","NYI","186","1","20092010","2017-04-01 11:00:07"
"37","0","6","0","Etobicoke","CAN","1977-08-20","ON","190","8","1996","Steve","78","8465161","Valiquette","Steve Valiquette","CAN","G","L","NYR","210","0","20092010","2017-04-01 11:00:07"
"38","0","2","0","Marblehead","USA","1986-03-18","MA","26","1","2004","Cory","75","8471239","Schneider","Cory Schneider","USA","G","L","VAN","205","0","20092010","2017-04-01 11:00:07"
"39","1","23","0","Peace River","CAN","1972-11-26","AB","54","3","1991","Chris","70","8458568","Osgood","Chris Osgood","CAN","G","L","DET","180","1","20092010","2017-04-01 11:00:07"
"40","0","1","0","Silver Spring","USA","1986-10-17","MD","119","4","2005","Jeremy","72","8471781","Duchesne","Jeremy Duchesne","USA","G","L","PHI","201","0","20092010","2017-04-01 11:00:07"
"41","0","42","0","Kingston","CAN","1982-03-22","ON","161","5","2001","Mike","76","8469608","Smith","Mike Smith","CAN","G","L","TBL","215","0","20092010","2017-04-01 11:00:07"
"42","2","24","0","Cold Lake","CAN","1981-01-07","AB","40","2","1999","Alex","76","8467913","Auld","Alex Auld","CAN","G","L","DAL, NYR","215","2","20092010","2017-04-01 11:00:07"
"43","0","3","0","Invermere","CAN","1979-01-30","BC",NULL,NULL,NULL,"Wade","70","8470584","Dubielewicz","Wade Dubielewicz","CAN","G","L","MIN","185","0","20092010","2017-04-01 11:00:07"
"44","3","48","0","St-Jean-Richelieu","CAN","1984-05-15","QC","31","2","2002","Jeff","76","8470074","Deslauriers","Jeff Deslauriers","CAN","G","R","EDM","203","3","20092010","2017-04-01 11:00:07"
"45","0","2","0","Strakonice","CZE","1987-01-05",NULL,NULL,NULL,NULL,"Alexander","73","8475130","Salak","Alexander Salak","CZE","G","L","FLA","189","0","20092010","2017-04-01 11:00:07"
"46","0","86","0","Kamenogorsk","KAZ","1975-07-25",NULL,"219","9","1994","Evgeni","72","8460705","Nabokov","Evgeni Nabokov","RUS","G","L","SJS","202","0","20092010","2017-04-01 11:00:07"
"47","1","26","0","Anchorage","USA","1976-03-30","AK",NULL,NULL,NULL,"Ty","73","8469152","Conklin","Ty Conklin","USA","G","L","STL","185","1","20092010","2017-04-01 11:00:07"
"48","0","19","0","Regina","CAN","1986-05-04","SK","14","1","2004","Devan","78","8471227","Dubnyk","Devan Dubnyk","CAN","G","L","EDM","213","0","20092010","2017-04-01 11:00:07"
"49","0","64","0","Kempele","FIN","1982-11-03",NULL,"258","8","2004","Pekka","77","8471469","Rinne","Pekka Rinne","FIN","G","L","NSH","217","0","20092010","2017-04-01 11:00:07"
"50","0","1","0","Yorkton","CAN","1983-07-14","SK","231","8","2003","Matt","73","8470820","Zaba","Matt Zaba","CAN","G","L","NYR","190","0","20092010","2017-04-01 11:00:07"
"51","0","6","0","Pictou","CAN","1980-02-07","NS",NULL,NULL,NULL,"Joey","72","8469732","MacDonald","Joey MacDonald","CAN","G","L","TOR","197","0","20092010","2017-04-01 11:00:07"
"52","1","5","0","Saskatoon","CAN","1986-06-10","SK","125","5","2006","Chad","75","8473434","Johnson","Chad Johnson","CAN","G","L","NYR","196","1","20092010","2017-04-01 11:00:07"
"53","1","31","0","Saskatoon","CAN","1980-06-19","SK","60","2","2000","Dan","73","8468540","Ellis","Dan Ellis","CAN","G","L","NSH","195","1","20092010","2017-04-01 11:00:07"
"54","1","34","0","Petrolia","CAN","1981-05-19","ON","165","6","1999","Michael","75","8468038","Leighton","Michael Leighton","CAN","G","L","CAR, PHI","186","1","20092010","2017-04-01 11:00:07"
"55","0","12","0","Sala","SWE","1982-03-08",NULL,NULL,NULL,NULL,"Erik","72","8473975","Ersberg","Erik Ersberg","SWE","G","L","LAK","165","0","20092010","2017-04-01 11:00:07"
"56","0","61","0","Red Deer","CAN","1976-04-20","AB","122","5","1995","Chris","72","8462152","Mason","Chris Mason","CAN","G","L","STL","198","0","20092010","2017-04-01 11:00:07"
"57","0","73","0","Turku","FIN","1976-10-26",NULL,"116","5","1995","Miikka","73","8462147","Kiprusoff","Miikka Kiprusoff","FIN","G","L","CGY","185","0","20092010","2017-04-01 11:00:07"
"58","1","25","0","Regina","CAN","1984-06-18","SK","38","2","2002","Josh","74","8470216","Harding","Josh Harding","CAN","G","R","MIN","194","1","20092010","2017-04-01 11:00:07"
"59","4","77","0","Park Ridge","USA","1981-05-21","IL","73","3","2001","Craig","74","8467950","Anderson","Craig Anderson","USA","G","L","COL","187","4","20092010","2017-04-01 11:00:07"
"60","0","14","0","Petrolia","CAN","1981-05-19","ON","165","6","1999","Michael","75","8468038","Leighton","Michael Leighton","CAN","G","L","PHI","186","0","20092010","2017-04-01 11:00:07"
"61","0","2","0","Watson","CAN","1989-09-16","SK","122","5","2008","Dustin","72","8474682","Tokarski","Dustin Tokarski","CAN","G","L","TBL","205","0","20092010","2017-04-01 11:00:07"
"62","0","63","0","Bratislava","SVK","1985-05-13",NULL,"271","9","2003","Jaroslav","71","8470860","Halak","Jaroslav Halak","SVK","G","L","MTL","181","0","20092010","2017-04-01 11:00:07"
"63","1","80","0","Sorel","CAN","1984-11-28","QC","1","1","2003","Marc-Andre","74","8470594","Fleury","Marc-Andre Fleury","CAN","G","L","PIT","180","1","20092010","2017-04-01 11:00:07"
"64","3","47","0","Saskatoon","CAN","1984-02-29","SK","25","1","2002","Cam","73","8470320","Ward","Cam Ward","CAN","G","L","CAR","185","3","20092010","2017-04-01 11:00:07"
"65","2","42","0","Danderyd","SWE","1984-10-24",NULL,NULL,NULL,NULL,"Jonas","76","8475361","Gustavsson","Jonas Gustavsson","SWE","G","L","TOR","201","2","20092010","2017-04-01 11:00:07"
"66","1","76","0","Togliatti","RUS","1980-06-22",NULL,"44","2","2000","Ilya","75","8468524","Bryzgalov","Ilya Bryzgalov","RUS","G","L","PHX","213","1","20092010","2017-04-01 11:00:07"
"67","0","49","0","St-Martin-d'Hères","FRA","1975-09-03",NULL,"214","7","2001","Cristobal","73","8469658","Huet","Cristobal Huet","FRA","G","L","CHI","205","0","20092010","2017-04-01 11:00:07"
"68","0","18","0","Sverdlovsk","RUS","1973-01-13",NULL,"204","9","1992","Nikolai","73","8459140","Khabibulin","Nikolai Khabibulin","RUS","G","L","EDM","208","0","20092010","2017-04-01 11:00:07"
"69","2","49","0","Laval","CAN","1976-09-13","QC","44","2","1994","Jose","71","8460535","Theodore","Jose Theodore","CAN","G","R","WSH","172","2","20092010","2017-04-01 11:00:07"
"70","4","53","0","Sault Ste. Marie","CAN","1975-08-13","ON","124","5","1994","Marty","71","8460612","Turco","Marty Turco","CAN","G","L","DAL","184","4","20092010","2017-04-01 11:00:07"
"71","0","1","0","Montreal","CAN","1984-12-31","QC","52","2","2003","Corey","74","8470645","Crawford","Corey Crawford","CAN","G","L","CHI","216","0","20092010","2017-04-01 11:00:07"
"72","0","1","0","Shorewood","USA","1984-02-27","MN",NULL,NULL,NULL,"John","71","8474202","Curry","John Curry","USA","G","L","PIT","185","0","20092010","2017-04-01 11:00:07"
"73","3","82","0","Montreal","CAN","1972-05-06","QC","20","1","1990","Martin","74","8455710","Brodeur","Martin Brodeur","CAN","G","L","NJD","220","3","20092010","2017-04-01 11:00:07"
"74","0","16","0","St. Bonaventure","CAN","1974-07-07","QC","156","6","1993","Patrick","75","8459579","Lalime","Patrick Lalime","CAN","G","L","BUF","192","0","20092010","2017-04-01 11:00:07"
"75","0","17","0","Ústí nad Labem","CZE","1988-03-23",NULL,"34","2","2006","Michal","73","8473607","Neuvirth","Michal Neuvirth","CZE","G","L","WSH","209","0","20092010","2017-04-01 11:00:07"
"76","0","12","0","Lafontaine","CAN","1981-06-21","QC",NULL,NULL,NULL,"Yann","71","8471186","Danis","Yann Danis","CAN","G","L","NJD","180","0","20092010","2017-04-01 11:00:07"
"77","0","32","0","Tampere","FIN","1977-05-20",NULL,"90","4","1995","Vesa","70","8462117","Toskala","Vesa Toskala","FIN","G","L","TOR, CGY","198","0","20092010","2017-04-01 11:00:07"
"78","1","49","0","Turku","FIN","1980-06-18",NULL,"168","6","1998","Antero","73","8467511","Niittymaki","Antero Niittymaki","FIN","G","L","TBL","195","1","20092010","2017-04-01 11:00:07"
"79","2","58","0","Oakville","CAN","1988-05-29","ON","69","3","2006","Steve","76","8473461","Mason","Steve Mason","CAN","G","R","CBJ","210","2","20092010","2017-04-01 11:00:07"
"80","2","63","0","Karlovy Vary","CZE","1976-07-02",NULL,"226","9","1994","Tomas","73","8460712","Vokoun","Tomas Vokoun","CZE","G","R","FLA","210","2","20092010","2017-04-01 11:00:07"
"81","1","24","0","Farmington","USA","1977-03-12","MI","129","5","1995","Brent","75","8462161","Johnson","Brent Johnson","USA","G","L","PIT","199","1","20092010","2017-04-01 11:00:07"
"82","2","75","0","Syracuse","USA","1984-03-26","NY","64","2","2003","Jimmy","73","8470657","Howard","Jimmy Howard","USA","G","L","DET","218","2","20092010","2017-04-01 11:00:07"
"83","0","1","0","Leduc","CAN","1983-02-11","AB",NULL,NULL,NULL,"Matt","75","8474488","Climie","Matt Climie","CAN","G","L","DAL","194","0","20092010","2017-04-01 11:00:07"
"0","1","72","0","Sorel","CAN","1984-11-28","QC","1","1","2003","Marc-Andre","74","8470594","Fleury","Marc-Andre Fleury","CAN","G","L","PIT","180","1","20102011","2017-04-01 11:00:07"
"1","1","16","0","Cold Lake","CAN","1981-01-07","AB","40","2","1999","Alex","76","8467913","Auld","Alex Auld","CAN","G","L","MTL","215","1","20102011","2017-04-01 11:00:07"
