date,EloRating,team
2/15/2000,1336.030318,VAN
2/15/2000,1436.657332,CHI
2/15/2000,1453.945915,ANA
2/15/2000,1557.690343,ARI
2/15/2000,1687.428035,DET
2/15/2000,1483.720754,LAK
2/15/2000,1397.077326,CGY
2/16/2000,1582.348774,OTT
2/16/2000,1492.047252,CAR
2/16/2000,1701.574219,NJD
2/16/2000,1617.274305,PHI
2/16/2000,1303.806547,NYI
2/16/2000,1503.500027,SJS
2/16/2000,1514.191062,WSH
2/16/2000,1607.352187,COL
2/16/2000,1130.444857,TBL
2/16/2000,1464.620388,NYR
2/16/2000,1681.790755,STL
2/16/2000,1314.586606,WPG
2/16/2000,1356.430282,NSH
2/16/2000,1497.06286,EDM
2/17/2000,1552.441882,TOR
2/17/2000,1485.392051,BOS
2/17/2000,1526.313053,PIT
2/17/2000,1582.397752,BUF
2/17/2000,1310.460165,WPG
2/17/2000,1452.292343,MTL
2/17/2000,1512.991579,FLA
2/17/2000,1465.726432,NYR
2/17/2000,1692.320628,DET
2/17/2000,1330.104367,VAN
2/17/2000,1432.756832,CHI
2/17/2000,1487.224563,LAK
2/17/2000,1721.454889,DAL
2/17/2000,1353.228953,NSH
2/17/2000,1457.846415,ANA
2/17/2000,1393.573517,CGY
2/18/2000,1584.236677,BUF
2/18/2000,1325.93381,VAN
2/18/2000,1591.056498,OTT
2/18/2000,1129.338812,TBL
2/18/2000,1706.849865,NJD
2/18/2000,1602.819099,COL
2/18/2000,1611.998658,PHI
2/18/2000,1298.044334,NYI
2/18/2000,1483.339529,CAR
2/18/2000,1460.279096,MTL
2/19/2000,1458.269755,NYR
2/19/2000,1605.116306,COL
2/19/2000,1696.491184,DET
2/19/2000,1494.598762,LAK
2/19/2000,1425.382634,CHI
2/19/2000,1518.72415,WSH
2/19/2000,1349.111511,NSH
2/19/2000,1685.917197,STL
2/19/2000,1725.572331,DAL
2/19/2000,1552.79775,ARI
2/19/2000,1389.94245,CGY
2/19/2000,1500.264188,EDM
2/19/2000,1461.477482,ANA
2/19/2000,1509.262239,SJS
2/19/2000,1595.243225,OTT
2/19/2000,1331.355818,VAN
2/19/2000,1704.552658,NJD
2/19/2000,1300.891116,NYI
2/20/2000,1578.814669,BUF
2/20/2000,1499.729313,LAK
2/20/2000,1468.544491,MTL
2/20/2000,1550.249493,TOR
2/20/2000,1609.151876,PHI
2/20/2000,1522.190042,WSH
2/20/2000,1475.074134,CAR
2/20/2000,1125.152085,TBL
2/20/2000,1520.448257,FLA
2/20/2000,1524.474128,PIT
2/20/2000,1493.319518,EDM
2/20/2000,1396.88712,CGY
2/20/2000,1421.916742,CHI
2/20/2000,1691.360633,DET
2/20/2000,1609.866876,COL
2/20/2000,1720.597762,DAL
2/21/2000,1453.519185,NYR
2/21/2000,1614.404883,PHI
2/21/2000,1557.77232,ARI
2/21/2000,1302.473412,WPG
2/21/2000,1310.0311,NYI
2/21/2000,1683.144063,DET
2/21/2000,1478.284574,CAR
2/21/2000,1516.937035,WSH
2/21/2000,1516.471431,FLA
2/21/2000,1587.068207,OTT
2/22/2000,1585.908076,BUF
2/22/2000,1695.412674,NJD
2/22/2000,1121.941645,TBL
2/22/2000,1528.450954,PIT
2/22/2000,1346.911517,NSH
2/22/2000,1723.965685,DAL
2/22/2000,1488.767945,EDM
2/22/2000,1492.635905,LAK
2/22/2000,1339.530836,VAN
2/22/2000,1487.584439,BOS
2/22/2000,1459.614801,ANA
2/22/2000,1688.11719,STL
2/23/2000,1473.012668,MTL
2/23/2000,1561.662002,ARI
2/23/2000,1450.429116,NYR
2/23/2000,1522.345753,PIT
2/23/2000,1617.494953,PHI
2/23/2000,1430.133313,CHI
2/23/2000,1606.498953,COL
2/23/2000,1298.583729,WPG
2/24/2000,1545.781317,TOR
2/24/2000,1557.154447,ARI
2/24/2000,1518.825899,WSH
2/24/2000,1511.078924,FLA
2/24/2000,1686.199996,DET
2/24/2000,1712.005909,DAL
2/24/2000,1425.713024,CHI
2/24/2000,1358.871294,NSH
2/24/2000,1401.438693,CGY
2/24/2000,1484.591374,LAK
2/24/2000,1496.812476,EDM
2/24/2000,1477.905243,BOS
2/24/2000,1455.519677,ANA
2/24/2000,1349.210032,VAN
2/24/2000,1511.12492,SJS
2/24/2000,1692.212314,STL
2/25/2000,1477.520223,MTL
2/25/2000,1690.787482,NJD
2/25/2000,1621.915241,PHI
2/25/2000,1517.93324,PIT
2/25/2000,1476.39571,CAR
2/25/2000,1507.123517,FLA
2/25/2000,1128.046846,TBL
2/25/2000,1592.460714,OTT
2/26/2000,1590.533269,BUF
2/26/2000,1454.841629,NYR
2/26/2000,1685.596965,NJD
2/26/2000,1551.879512,TOR
2/26/2000,1522.781305,WSH
2/26/2000,1472.068461,BOS
2/26/2000,1678.496961,DET
2/26/2000,1306.975167,NYI
2/26/2000,1698.173418,STL
2/26/2000,1600.834025,COL
2/26/2000,1719.708944,DAL
2/26/2000,1419.13764,CHI
2/26/2000,1390.867874,CGY
2/26/2000,1551.056252,ARI
2/26/2000,1502.649258,EDM
2/26/2000,1304.248657,WPG
2/26/2000,1351.513651,VAN
2/26/2000,1495.162194,LAK
2/27/2000,1559.020077,TOR
2/27/2000,1580.99062,BUF
2/27/2000,1482.71074,MTL
2/27/2000,1514.198487,WSH
2/27/2000,1586.125153,OTT
2/27/2000,1464.384278,NYR
2/27/2000,1302.886666,NYI
2/27/2000,1625.321101,PHI
2/27/2000,1514.52738,PIT
2/27/2000,1480.651279,BOS
2/27/2000,1512.858365,FLA
2/27/2000,1470.660862,CAR
2/27/2000,1365.446678,NSH
2/27/2000,1134.382407,TBL
2/27/2000,1389.320935,CGY
2/27/2000,1301.360687,WPG
2/27/2000,1505.163816,SJS
2/27/2000,1501.531542,LAK
2/27/2000,1678.4564,NJD
2/27/2000,1475.073008,MTL
2/27/2000,1703.338377,STL
2/27/2000,1424.767463,CHI
2/28/2000,1682.585462,DET
2/28/2000,1139.66557,TBL
2/28/2000,1714.07912,DAL
2/28/2000,1595.669066,COL
2/28/2000,1345.144302,VAN
2/28/2000,1552.60319,ARI
2/28/2000,1453.216058,ANA
2/28/2000,1505.537228,EDM
2/29/2000,1297.220219,NYI
2/29/2000,1521.836218,WSH
2/29/2000,1512.429954,PIT
2/29/2000,1591.084583,OTT
2/29/2000,1508.615755,FLA
2/29/2000,1572.737759,BUF
3/1/2000,1482.748706,BOS
3/1/2000,1592.859158,OTT
3/1/2000,1294.367992,WPG
3/1/2000,1567.272938,TOR
3/1/2000,1692.292656,STL
3/1/2000,1630.987548,PHI
3/1/2000,1360.163516,NSH
3/1/2000,1684.260574,NJD
3/1/2000,1598.006617,COL
3/1/2000,1501.236611,EDM
3/1/2000,1493.57336,LAK
3/1/2000,1350.30427,VAN
3/1/2000,1513.121998,SJS
3/1/2000,1457.516675,ANA
3/2/2000,1459.424848,NYR
3/2/2000,1580.001615,BUF
3/2/2000,1137.586367,TBL
3/2/2000,1524.586454,WSH
3/2/2000,1501.351898,FLA
3/2/2000,1573.535723,TOR
3/2/2000,1435.813185,CHI
3/2/2000,1476.906567,MTL
3/2/2000,1711.741569,DAL
3/2/2000,1627.339535,PHI
3/2/2000,1396.31363,CGY
3/2/2000,1510.655378,PIT
3/2/2000,1547.443223,ARI
3/2/2000,1474.903473,CAR
3/4/2000,1457.768454,NYR
3/4/2000,1507.972951,FLA
3/4/2000,1527.552242,WSH
3/4/2000,1684.664665,DET
3/4/2000,1428.285739,CHI
3/4/2000,1134.620579,TBL
3/4/2000,1412.596774,CGY
3/4/2000,1463.995788,ANA
3/4/2000,1552.81913,ARI
3/4/2000,1717.016347,DAL
3/4/2000,1477.691597,BOS
3/4/2000,1622.064758,PHI
3/4/2000,1294.469984,NYI
3/4/2000,1581.658009,BUF
3/5/2000,1566.91467,TOR
3/5/2000,1484.434012,MTL
3/5/2000,1597.916267,OTT
3/5/2000,1288.105207,WPG
3/5/2000,1501.540203,FLA
3/5/2000,1695.940668,STL
3/5/2000,1591.176397,COL
3/5/2000,1128.611917,TBL
3/5/2000,1508.06683,EDM
3/5/2000,1494.372234,PIT
3/5/2000,1352.710886,VAN
3/5/2000,1686.519387,NJD
3/5/2000,1491.166744,LAK
3/5/2000,1357.904702,NSH
3/5/2000,1506.642886,SJS
3/5/2000,1469.527566,CAR
3/5/2000,1525.996896,WSH
3/5/2000,1573.310399,BUF
3/5/2000,1434.294401,CHI
3/5/2000,1546.675104,ARI
3/6/2000,1628.426112,PHI
3/6/2000,1302.817594,NYI
3/6/2000,1723.160373,DAL
3/6/2000,1686.22001,DET
3/6/2000,1421.187451,CGY
3/6/2000,1677.840056,NJD
3/6/2000,1455.405112,ANA
3/6/2000,1354.662552,NSH
3/7/2000,1471.330243,BOS
3/7/2000,1600.242327,OTT
3/7/2000,1480.906592,MTL
3/7/2000,1285.779147,WPG
3/7/2000,1361.390217,VAN
3/7/2000,1570.442091,TOR
3/7/2000,1498.215986,SJS
3/7/2000,1464.201202,NYR
3/8/2000,1530.268835,WSH
3/8/2000,1500.085578,FLA
3/8/2000,1697.395294,STL
3/8/2000,1535.07177,ARI
3/8/2000,1351.238443,NSH
3/8/2000,1445.897735,CHI
3/8/2000,1419.894302,CGY
3/8/2000,1594.519329,COL
3/8/2000,1503.988008,EDM
3/8/2000,1573.27373,TOR
3/8/2000,1494.408894,LAK
3/8/2000,1692.538679,DET
3/9/2000,1569.038461,BUF
3/9/2000,1463.164442,BOS
3/9/2000,1498.451056,PIT
3/9/2000,1483.81197,MTL
3/9/2000,1477.954466,CAR
3/9/2000,1439.085399,CHI
3/9/2000,1125.268985,TBL
3/9/2000,1622.67788,PHI
3/9/2000,1716.841704,DAL
3/9/2000,1358.558577,VAN
3/9/2000,1458.82922,ANA
3/9/2000,1460.396851,NYR
3/9/2000,1502.020337,SJS
3/9/2000,1696.872792,DET
3/10/2000,1608.408128,OTT
3/10/2000,1490.282542,PIT
3/10/2000,1624.220604,PHI
3/10/2000,1536.008375,WSH
3/10/2000,1705.100855,STL
3/10/2000,1361.507188,VAN
3/10/2000,1410.848048,CGY
3/10/2000,1578.677444,TOR
3/10/2000,1527.366209,ARI
3/10/2000,1308.565826,NYI
3/10/2000,1490.074782,LAK
3/10/2000,1464.387827,NYR
3/11/2000,1572.433674,BUF
3/11/2000,1491.980484,MTL
3/11/2000,1485.507435,CAR
3/11/2000,1459.769229,BOS
3/11/2000,1282.873769,WPG
3/11/2000,1679.133205,NJD
3/11/2000,1123.726261,TBL
3/11/2000,1494.346037,FLA
3/11/2000,1358.050779,NSH
3/11/2000,1698.326213,DET
3/11/2000,1713.893093,DAL
3/11/2000,1300.224256,NYI
3/11/2000,1498.584294,EDM
3/11/2000,1603.565582,COL
3/11/2000,1702.18534,STL
3/11/2000,1454.838244,ANA
3/12/2000,1496.441551,MTL
3/12/2000,1465.991369,BOS
3/12/2000,1621.714087,OTT
3/12/2000,1586.308079,TOR
3/12/2000,1476.976583,PIT
3/12/2000,1458.609525,NYR
3/12/2000,1530.765995,WSH
3/12/2000,1688.822155,NJD
3/12/2000,1496.394242,FLA
3/12/2000,1431.53243,CHI
3/12/2000,1535.707778,ARI
3/12/2000,1364.422704,VAN
3/12/2000,1495.853084,LAK
3/12/2000,1403.217414,CGY
3/12/2000,1567.972606,BUF
3/12/2000,1306.359093,NYI
3/12/2000,1479.285295,CAR
3/12/2000,1273.18482,WPG
3/12/2000,1121.678057,TBL
3/12/2000,1440.277018,CHI
3/12/2000,1354.774628,NSH
3/12/2000,1493.483941,EDM
3/12/2000,1707.758257,DAL
3/12/2000,1699.502037,STL
3/13/2000,1608.665936,COL
3/13/2000,1629.462984,PHI
3/14/2000,1452.768082,NYR
3/14/2000,1713.68697,DAL
3/14/2000,1482.818026,PIT
3/14/2000,1681.480448,NJD
3/14/2000,1266.066823,WPG
3/14/2000,1488.695905,EDM
3/14/2000,1544.808279,ARI
3/14/2000,1623.283462,PHI
3/14/2000,1501.057908,LAK
3/14/2000,1355.322202,VAN
3/14/2000,1500.566916,SJS
3/14/2000,1398.012589,CGY
3/15/2000,1490.178791,MTL
3/15/2000,1117.026348,TBL
3/15/2000,1701.602364,DET
3/15/2000,1359.562664,NSH
3/15/2000,1614.845458,COL
3/15/2000,1457.521547,ANA
3/16/2000,1592.613535,TOR
3/16/2000,1436.184139,CHI
3/16/2000,1684.367027,NJD
3/16/2000,1716.251824,DAL
3/16/2000,1450.203228,NYR
3/16/2000,1122.989232,TBL
3/16/2000,1538.107702,WSH
3/16/2000,1302.517036,NYI
3/16/2000,1486.403292,CAR
3/16/2000,1494.217036,EDM
3/16/2000,1392.89174,CGY
3/16/2000,1615.408632,OTT
3/16/2000,1537.707937,ARI
3/16/2000,1693.573323,STL
3/16/2000,1452.857246,ANA
3/16/2000,1504.231074,LAK
3/16/2000,1505.687765,SJS
3/16/2000,1571.814663,BUF
3/17/2000,1630.383804,PHI
3/17/2000,1484.215907,MTL
3/17/2000,1479.931446,PIT
3/17/2000,1487.649654,FLA
3/17/2000,1260.545692,WPG
3/17/2000,1299.823524,NYI
3/17/2000,1703.778411,DET
3/17/2000,1582.842394,TOR
3/17/2000,1445.955279,CHI
3/17/2000,1472.254129,BOS
3/17/2000,1619.509759,COL
3/17/2000,1357.386617,NSH
3/17/2000,1352.149037,VAN
3/17/2000,1567.435151,BUF
3/18/2000,1680.550442,NJD
3/18/2000,1125.867082,TBL
3/18/2000,1540.801214,WSH
3/18/2000,1484.425781,CAR
3/18/2000,1496.194547,EDM
3/18/2000,1619.550356,OTT
3/18/2000,1533.03166,ARI
3/18/2000,1360.107208,NSH
3/18/2000,1451.004843,ANA
3/18/2000,1510.067277,SJS
3/18/2000,1506.083477,LAK
3/18/2000,1698.2496,STL
3/18/2000,1468.102813,BOS
3/18/2000,1485.998088,PIT
3/18/2000,1627.969196,PHI
3/18/2000,1447.325377,NYR
3/18/2000,1450.106595,CHI
3/18/2000,1720.068409,DAL
3/18/2000,1616.789168,COL
3/18/2000,1699.089192,DET
3/19/2000,1587.531613,TOR
3/19/2000,1254.884483,WPG
3/19/2000,1486.630515,MTL
3/19/2000,1478.9115,CAR
3/19/2000,1305.484733,NYI
3/19/2000,1481.583012,FLA
3/19/2000,1388.750016,CGY
3/19/2000,1557.032953,BUF
3/19/2000,1362.551235,VAN
3/19/2000,1612.496266,OTT
3/19/2000,1622.952136,PHI
3/19/2000,1472.205803,BOS
3/19/2000,1546.315494,WSH
3/19/2000,1135.845438,TBL
3/19/2000,1721.328266,DAL
3/19/2000,1503.558515,SJS
3/20/2000,1670.572087,NJD
3/20/2000,1486.094195,FLA
3/20/2000,1481.895097,PIT
3/20/2000,1452.342437,NYR
3/20/2000,1503.248637,EDM
3/20/2000,1381.125541,CGY
3/20/2000,1457.513604,ANA
3/20/2000,1702.617638,DET
3/20/2000,1498.78056,LAK
3/20/2000,1365.082588,NSH
3/21/2000,1564.657428,BUF
3/21/2000,1490.586083,MTL
3/21/2000,1705.552516,STL
3/21/2000,1550.072224,WSH
3/21/2000,1613.260722,COL
3/21/2000,1378.69063,VAN
3/22/2000,1464.341813,BOS
3/22/2000,1132.088709,TBL
3/22/2000,1596.356871,OTT
3/22/2000,1266.446212,WPG
3/22/2000,1676.496737,NJD
3/22/2000,1474.955933,CAR
3/22/2000,1300.97355,NYI
3/22/2000,1485.725081,PIT
3/22/2000,1448.512454,NYR
3/22/2000,1480.169544,FLA
3/22/2000,1369.842857,NSH
3/22/2000,1630.816127,PHI
3/22/2000,1528.056279,ARI
3/22/2000,1448.846739,CHI
3/22/2000,1494.020292,LAK
3/22/2000,1465.546387,ANA
3/23/2000,1575.969884,TOR
3/23/2000,1290.610553,NYI
3/23/2000,1490.341998,CAR
3/23/2000,1708.672143,STL
3/23/2000,1258.634954,WPG
3/23/2000,1483.435645,MTL
3/23/2000,1694.584855,DET
3/23/2000,1385.821388,CGY
3/23/2000,1498.55279,EDM
3/23/2000,1473.874022,ANA
3/23/2000,1499.379655,SJS
3/23/2000,1383.991868,VAN
3/24/2000,1469.8942,BOS
3/24/2000,1483.987437,FLA
3/24/2000,1571.807865,BUF
3/24/2000,1388.65587,CGY
3/24/2000,1604.168128,OTT
3/24/2000,1564.857586,TOR
3/24/2000,1444.694561,NYR
3/24/2000,1546.952597,WSH
3/24/2000,1634.662999,PHI
3/24/2000,1485.692657,LAK
3/24/2000,1365.995985,NSH
3/24/2000,1691.750374,DET
3/24/2000,1519.148275,ARI
3/24/2000,1607.959485,COL
3/25/2000,1301.722851,NYI
3/25/2000,1661.110672,NJD
3/25/2000,1257.260316,WPG
3/25/2000,1496.088078,PIT
3/25/2000,1126.536322,TBL
3/25/2000,1711.455122,STL
3/25/2000,1725.507126,DAL
3/25/2000,1457.754743,CHI
3/25/2000,1380.650055,VAN
3/25/2000,1470.016024,ANA
3/25/2000,1502.721468,SJS
3/25/2000,1513.910984,ARI
3/25/2000,1464.015874,BOS
3/25/2000,1490.537299,LAK
3/26/2000,1561.083635,TOR
3/26/2000,1668.45316,NJD
3/26/2000,1607.942079,OTT
3/26/2000,1553.783733,WSH
3/26/2000,1489.865763,FLA
3/26/2000,1484.810283,MTL
3/26/2000,1361.493808,NSH
3/26/2000,1384.201698,CGY
3/26/2000,1502.410787,EDM
3/26/2000,1398.696512,VAN
3/26/2000,1629.818357,PHI
3/26/2000,1500.103414,PIT
3/26/2000,1487.559019,CAR
3/26/2000,1294.380364,NYI
3/26/2000,1123.403754,TBL
3/26/2000,1478.853935,MTL
3/26/2000,1696.252551,DET
3/26/2000,1437.863424,NYR
3/26/2000,1451.427987,CHI
3/26/2000,1714.58769,STL
3/26/2000,1731.833882,DAL
3/26/2000,1613.196776,COL
3/27/2000,1253.24498,WPG
3/27/2000,1492.461001,LAK
3/27/2000,1451.969567,ANA
3/27/2000,1503.749968,ARI
3/28/2000,1428.84197,NYR
3/28/2000,1705.274005,DET
3/28/2000,1493.390547,CAR
3/28/2000,1576.262037,BUF
3/28/2000,1617.873147,COL
3/28/2000,1450.151173,CHI
3/28/2000,1512.882484,SJS
3/28/2000,1497.818154,EDM
3/29/2000,1603.630949,OTT
3/29/2000,1634.71114,PHI
3/29/2000,1495.210632,PIT
3/29/2000,1661.533365,NJD
3/29/2000,1558.094864,WSH
3/29/2000,1247.895178,WPG
3/29/2000,1120.270444,TBL
3/29/2000,1727.157511,DAL
3/29/2000,1357.624479,NSH
3/29/2000,1288.548835,NYI
3/31/2000,1462.092172,BOS
3/31/2000,1715.864504,STL
3/31/2000,1562.743294,WSH
3/31/2000,1500.150188,PIT
3/31/2000,1118.48897,TBL
3/31/2000,1611.988534,OTT
3/31/2000,1445.571917,CHI
3/31/2000,1568.003429,TOR
4/1/2000,1585.075043,BUF
4/1/2000,1484.577542,CAR
4/1/2000,1656.59381,NJD
4/1/2000,1243.246748,WPG
4/1/2000,1495.822111,FLA
4/1/2000,1599.102101,OTT
4/1/2000,1361.228152,NSH
4/1/2000,1403.289145,VAN
4/1/2000,1388.071028,CGY
4/1/2000,1499.452447,ARI
4/1/2000,1459.491343,BOS
4/1/2000,1420.135092,NYR
4/1/2000,1284.945162,NYI
4/1/2000,1457.315839,CHI
4/1/2000,1504.509531,PIT
4/1/2000,1626.353554,PHI
4/1/2000,1718.465332,STL
4/1/2000,1713.980883,DET
4/1/2000,1497.810802,LAK
4/1/2000,1456.267089,ANA
4/2/2000,1487.943593,MTL
4/2/2000,1578.213278,BUF
4/2/2000,1558.383951,WSH
4/2/2000,1556.259507,TOR
4/2/2000,1502.707393,FLA
4/2/2000,1131.375403,TBL
4/2/2000,1383.024619,CGY
4/2/2000,1508.795781,SJS
4/2/2000,1501.904858,EDM
4/2/2000,1504.498855,ARI
4/2/2000,1491.439307,CAR
4/2/2000,1629.659265,PHI
4/2/2000,1236.714038,WPG
4/2/2000,1283.431353,NYI
4/2/2000,1134.352862,TBL
4/2/2000,1663.12652,NJD
4/2/2000,1715.99379,DET
4/2/2000,1482.718689,MTL
4/2/2000,1458.829648,CHI
4/2/2000,1399.047317,VAN
4/2/2000,1716.452425,STL
4/2/2000,1592.21682,OTT
4/2/2000,1622.452403,COL
4/2/2000,1728.938985,DAL
4/3/2000,1583.438182,BUF
4/3/2000,1560.271736,TOR
4/3/2000,1501.20382,PIT
4/3/2000,1496.224634,CAR
4/3/2000,1554.371721,WSH
4/3/2000,1422.248248,NYR
4/3/2000,1499.729934,FLA
4/3/2000,1665.973242,NJD
4/4/2000,1724.330753,DAL
4/4/2000,1392.457005,CGY
4/4/2000,1505.91979,EDM
4/4/2000,1499.363394,SJS
4/4/2000,1500.483923,ARI
4/4/2000,1501.571942,LAK
4/4/2000,1452.505949,ANA
4/4/2000,1365.469979,NSH
4/4/2000,1585.632087,OTT
4/4/2000,1560.868664,WSH
4/4/2000,1240.98256,WPG
4/4/2000,1624.873937,PHI
4/4/2000,1128.528681,TBL
4/4/2000,1457.378188,BOS
4/5/2000,1556.405044,TOR
4/5/2000,1505.175158,PIT
4/5/2000,1415.751305,NYR
4/5/2000,1485.211169,MTL
4/5/2000,1509.608182,FLA
4/5/2000,1451.614894,BOS
4/6/2000,1454.48636,CHI
4/6/2000,1457.758326,ANA
4/6/2000,1723.037158,STL
4/6/2000,1395.345652,CGY
4/6/2000,1501.882049,EDM
4/6/2000,1627.060635,COL
4/6/2000,1403.390606,VAN
4/6/2000,1497.565679,LAK
4/6/2000,1504.490186,ARI
4/6/2000,1360.217602,NSH
4/6/2000,1503.401135,SJS
4/6/2000,1721.442106,DAL
4/6/2000,1492.414136,MTL
4/6/2000,1134.291975,TBL
4/6/2000,1595.275864,OTT
4/6/2000,1279.162831,NYI
4/6/2000,1656.094995,NJD
4/6/2000,1587.304874,BUF
4/6/2000,1627.859749,PHI
4/6/2000,1237.996748,WPG
4/7/2000,1600.488972,BUF
4/7/2000,1511.616713,PIT
4/7/2000,1284.866581,NYI
4/7/2000,1549.963489,TOR
4/7/2000,1718.726214,DET
4/7/2000,1551.224887,WSH
4/7/2000,1725.279238,STL
4/7/2000,1462.524029,CHI
4/8/2000,1357.036371,NSH
4/8/2000,1449.720656,ANA
4/8/2000,1393.103571,CGY
4/8/2000,1630.347744,COL
4/8/2000,1401.660016,VAN
4/8/2000,1498.59494,EDM
4/8/2000,1507.671418,ARI
4/8/2000,1513.832156,SJS
4/8/2000,1499.296269,LAK
4/8/2000,1711.011085,DAL
4/8/2000,1552.507433,TOR
4/8/2000,1129.033233,TBL
4/8/2000,1497.672878,MTL
4/8/2000,1589.572114,OTT
4/8/2000,1642.910897,NJD
4/8/2000,1516.942055,FLA
4/8/2000,1630.807177,PHI
4/8/2000,1444.28102,BOS
4/8/2000,1235.04932,WPG
4/8/2000,1492.253296,CAR
4/9/2000,1389.076048,CGY
4/9/2000,1502.04053,EDM
4/9/2000,1438.378347,BOS
4/9/2000,1516.125532,PIT
4/9/2000,1594.783186,OTT
4/9/2000,1126.29558,TBL
4/9/2000,1282.322636,NYI
4/9/2000,1513.65935,FLA
4/9/2000,1408.548338,NYR
4/9/2000,1636.70985,PHI
4/9/2000,1558.643832,WSH
4/9/2000,1595.980154,BUF
4/9/2000,1494.836818,CAR
4/9/2000,1232.465799,WPG
4/9/2000,1467.968377,CHI
4/9/2000,1719.834891,STL
4/9/2000,1705.828719,DAL
4/9/2000,1501.724613,ARI
4/9/2000,1634.375267,COL
4/9/2000,1711.307269,DET
4/9/2000,1458.394676,ANA
4/9/2000,1504.478635,LAK
4/10/2000,1519.778961,SJS
4/10/2000,1398.214426,VAN
4/13/2000,1642.173545,PHI
4/13/2000,1597.872794,BUF
4/13/2000,1556.751192,WSH
4/13/2000,1509.456996,PIT
4/13/2000,1646.193603,NJD
4/13/2000,1508.37478,FLA
4/13/2000,1706.866213,DET
4/13/2000,1508.213743,LAK
4/14/2000,1645.918874,PHI
4/14/2000,1594.127465,BUF
4/14/2000,1703.257592,DAL
4/14/2000,1508.751315,EDM
4/14/2000,1638.816323,COL
4/14/2000,1504.29574,ARI
4/16/2000,1590.425049,BUF
4/16/2000,1649.62129,PHI
4/16/2000,1649.410495,NJD
4/16/2000,1505.157887,FLA
4/16/2000,1502.933942,EDM
4/16/2000,1709.074965,DAL
4/18/2000,1584.934958,BUF
4/18/2000,1655.111382,PHI
4/18/2000,1501.976546,FLA
4/18/2000,1652.591837,NJD
4/18/2000,1510.393503,SJS
4/18/2000,1711.75059,STL
4/18/2000,1497.825404,ARI
4/18/2000,1645.286659,COL
4/18/2000,1503.883794,LAK
4/18/2000,1711.196162,DET
4/20/2000,1650.708781,PHI
4/20/2000,1589.337558,BUF
4/20/2000,1498.830229,FLA
4/20/2000,1655.738154,NJD
4/20/2000,1515.521218,SJS
4/20/2000,1706.622875,STL
4/20/2000,1493.079911,ARI
4/20/2000,1650.032152,COL
4/20/2000,1501.042989,LAK
4/20/2000,1714.036967,DET
4/15/2000,1526.544306,PIT
4/15/2000,1539.663881,WSH
4/15/2000,1555.245086,TOR
4/15/2000,1598.081258,OTT
4/15/2000,1701.549726,STL
4/15/2000,1520.594368,SJS
4/15/2000,1645.14372,COL
4/15/2000,1497.968343,ARI
4/15/2000,1719.658802,DET
4/15/2000,1495.421154,LAK
4/17/2000,1530.61982,PIT
4/17/2000,1535.588368,WSH
4/17/2000,1587.465576,OTT
4/17/2000,1565.860768,TOR
4/19/2000,1531.559767,WSH
4/19/2000,1534.648421,PIT
4/19/2000,1591.341249,OTT
4/19/2000,1561.985096,TOR
4/19/2000,1513.239972,EDM
4/19/2000,1698.768935,DAL
4/21/2000,1535.577546,WSH
4/21/2000,1530.630641,PIT
4/21/2000,1694.02162,STL
4/21/2000,1528.122473,SJS
4/12/2000,1558.153983,TOR
4/12/2000,1595.172362,OTT
4/12/2000,1698.615743,STL
4/12/2000,1523.528351,SJS
4/12/2000,1701.725619,DAL
4/12/2000,1510.283288,EDM
4/22/2000,1564.473323,TOR
4/22/2000,1588.853021,OTT
4/22/2000,1704.65065,DAL
4/22/2000,1507.358257,EDM
4/22/2000,1649.891574,COL
4/22/2000,1493.220489,ARI
4/24/2000,1584.712738,OTT
4/24/2000,1568.613606,TOR
4/23/2000,1519.008974,SJS
4/23/2000,1703.135119,STL
4/26/2000,1710.545655,STL
4/26/2000,1511.598439,SJS
4/27/2000,1658.004051,PHI
4/27/2000,1534.659117,PIT
4/27/2000,1574.752592,TOR
4/27/2000,1661.961774,NJD
4/29/2000,1650.950052,PHI
4/29/2000,1541.713116,PIT
4/29/2000,1579.25199,TOR
4/29/2000,1657.462377,NJD
4/29/2000,1653.004681,COL
4/29/2000,1725.163204,DET
5/2/2000,1550.960494,PIT
5/2/2000,1641.702674,PHI
5/4/2000,1547.479899,PIT
5/4/2000,1645.183269,PHI
5/7/2000,1648.62452,PHI
5/7/2000,1544.038647,PIT
5/7/2000,1707.544509,DAL
5/7/2000,1519.270838,SJS
5/9/2000,1537.233726,PIT
5/9/2000,1655.429442,PHI
5/1/2000,1661.014054,NJD
5/1/2000,1575.700313,TOR
5/1/2000,1718.542367,DET
5/1/2000,1659.625517,COL
5/3/2000,1669.792422,NJD
5/3/2000,1566.921944,TOR
5/3/2000,1513.386889,SJS
5/3/2000,1713.428458,DAL
5/3/2000,1724.034854,DET
5/3/2000,1654.133031,COL
5/6/2000,1571.509826,TOR
5/6/2000,1665.204541,NJD
5/6/2000,1518.507629,SJS
5/6/2000,1708.307718,DAL
5/6/2000,1658.534066,COL
5/6/2000,1719.633818,DET
5/8/2000,1668.668436,NJD
5/8/2000,1568.045931,TOR
4/28/2000,1711.241525,DAL
4/28/2000,1515.573822,SJS
4/28/2000,1665.060288,COL
4/28/2000,1713.107596,DET
4/30/2000,1718.497779,DAL
4/30/2000,1508.317568,SJS
5/14/2000,1658.755539,PHI
